B,81032.5,78773.5,81173.5,87621.5,82283.5,101735.5,109145.5,124005.5,128625.5,129315.5,127465.5,131745.5,131575.5,B,110276.5,110906.5,120076.5,122066.5,139366.5,159996.5,188646.5,215926.5,219446.5,212146.5,198186.5,192996.5,202921.5,B,119579.5,117739.5,124939.5,133159.5,159139.5,197019.5,257759.5,315209.5,304719.5,308079.5,303079.5,335569.5,330404.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,78148.5,76343.5,84714.5,79166.5,80629.5,86682.5,103885.5,109855.5,117845.5,120445.5,116785.5,111965.5,,C,109376.5,109336.5,121826.5,121756.5,124216.5,147806.5,182556.5,194366.5,197296.5,200216.5,187966.5,186126.5,,C,121339.5,111399.5,118049.5,119079.5,137329.5,179539.5,233249.5,275989.5,275389.5,293509.5,315619.5,327819.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,84805.5,86450.5,84805.5,84835.5,82575.5,93123.5,97699.5,113865.5,122155.5,118955.5,126345.5,124495.5,,D,109276.5,111816.5,110366.5,121286.5,137646.5,152826.5,188426.5,195116.5,200566.5,208306.5,186886.5,197006.5,,D,112569.5,115599.5,124849.5,128619.5,148929.5,192759.5,243319.5,291179.5,283079.5,286189.5,313719.5,294099.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,,81647.5,90670.5,89246.5,86208.5,84391.5,98882.5,95931.5,90447.5,96467.5,91437.5,92578.5,,E,,118126.5,118176.5,123016.5,131236.5,142196.5,161526.5,194506.5,190996.5,188326.5,181776.5,194726.5,,E,,116819.5,129049.5,133389.5,133249.5,170929.5,216229.5,261349.5,243199.5,243889.5,267299.5,260939.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,,81173.5,85189.5,91094.5,90983.5,89953.5,94800.5,102565.5,97760.5,91750.5,94012.5,91114.5,,F,,121026.5,118026.5,131896.5,144516.5,152966.5,175476.5,191706.5,196716.5,200986.5,189756.5,185276.5,,F,,116129.5,122469.5,134269.5,138609.5,179769.5,212899.5,233969.5,235679.5,247059.5,263379.5,266149.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,,74690.5,80175.5,90316.5,82505.5,80144.5,90902.5,88630.5,91306.5,88650.5,82969.5,79489.5,,G,,107486.5,111346.5,133636.5,123406.5,123436.5,125726.5,134856.5,136196.5,138106.5,124216.5,132916.5,,G,,114729.5,119859.5,133059.5,142359.5,151849.5,167999.5,190899.5,198539.5,190539.5,193729.5,197079.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H,,85602.5,90114.5,95285.5,82787.5,89791.5,88125.5,88782.5,91942.5,90266.5,82888.5,88348.5,,H,,118756.5,127266.5,124106.5,122536.5,126126.5,128176.5,124456.5,123926.5,131266.5,132126.5,129326.5,,H,,123139.5,128079.5,135699.5,135469.5,145249.5,167189.5,191599.5,199189.5,192529.5,203139.5,187109.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
convert to cel#,,,,,,,,,,,,,,convert to cel#,,,,,,,,,,,,,,convert to cel#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osi, nM",1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,DMSO,,"Osi, nM",1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,DMSO,,"Osi, nM",1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,DMSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no Daco,4417,4392,4409,4593,5168,5990,6225,7173,7108,7168,7436,7132,,no Daco,5834,5922,6100,6194,7010,9327,10511,11467,11662,12691,10726,11552,,no Daco,6380,6200,6845,7130,8276,10441,15260,16574,16937,16693,16460,17653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no Daco,4398,4276,4406,4756,4466,5522,5924,6731,6981,7019,6918,7151,,no Daco,5985,6020,6517,6625,7564,8684,10239,11720,11911,11514,10757,10475,,no Daco,6490,6390,6781,7227,8637,10693,13990,17108,16539,16721,16450,18213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
with 0.25 nM Daco,4242,4144,4598,4297,4376,4705,5639,5963,6396,6537,6339,6077,,with 0.25 nM Daco,5937,5934,6612,6608,6742,8022,9908,10549,10708,10867,10202,10102,,with 0.25 nM Daco,6586,6046,6407,6463,7454,9745,12660,14980,14947,15931,17131,17793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
with 0.25 nM Daco,4603,4692,4603,4605,4482,5054,5303,6180,6630,6456,6858,6757,,with 0.25 nM Daco,5931,6069,5990,6583,7471,8295,10227,10590,10886,11306,10143,10693,,with 0.25 nM Daco,6110,6274,6776,6981,8083,10462,13206,15804,15364,15533,17027,15963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
with 0.5 nM Daco,0,4432,4921,4844,4679,4580,5367,5207,4909,5236,4963,5025,,with 0.5 nM Daco,0,6411,6414,6677,7123,7718,8767,10557,10367,10222,9866,10569,,with 0.5 nM Daco,0,6341,7004,7240,7232,9277,11736,14185,13200,13237,14508,14163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
with 0.5 nM Daco,0,4406,4624,4944,4938,4882,5145,5567,5306,4980,5103,4945,,with 0.5 nM Daco,0,6569,6406,7159,7844,8302,9524,10405,10677,10909,10299,10056,,with 0.5 nM Daco,0,6303,6647,7288,7523,9757,11555,12699,12792,13409,14295,14446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
with 1 nM Daco,0,4054,4352,4902,4478,4350,4934,4811,4956,4812,4503,4314,,with 1 nM Daco,0,5834,6043,7253,6698,6700,6824,7319,7392,7496,6742,7214,,with 1 nM Daco,0,6227,6506,7222,7727,8242,9118,10361,10776,10342,10515,10697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
with 1 nM Daco,0,4646,4891,5172,4493,4874,4783,4819,4990,4899,4499,4795,,with 1 nM Daco,0,6446,6908,6736,6651,6846,6957,6755,6726,7125,7171,7019,,with 1 nM Daco,0,6684,6952,7365,7353,7884,9074,10399,10811,10450,11026,10156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,HCC827_Osi titration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CTG/cell,,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,cell#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCC827,18.4243148148148,,,,,,,,,,,,,,,,,,,,,,,,,,,Vehicle,17653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vehicle,18213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 nM Daco,14735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 nM Daco,14175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1 nM Osi,16574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1 nM Osi,17108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osi+ 0.25 nM Daco,9745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osi+ 0.25 nM Daco,10462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osi+ 0.5 nM Daco,9277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osi+ 0.5 nM Daco,9757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osi+ 1 nM Daco,8242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osi+ 1 nM Daco,7884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
