D,127240,128830,133560,136090,127960,132680,124950,127610,132800,132000,139090,134440,,D,205310,213390,209590,211760,212770,205190,202470,201350,203360,202100,209460,209330,,D,302850,331420,335000,337470,334680,346430,330520,330880,337600,320230,321580,316920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,523,119140,129440,129690,122250,126710,130870,125990,132680,126690,133090,127290,,E,1201,216210,218830,208300,213920,215180,206090,201790,208190,203870,219680,205040,,E,1612,341430,336490,344740,334610,328740,340960,341550,343310,337980,347090,316470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,623,127060,133580,133280,129200,134420,126080,132060,130890,131260,131900,126740,,F,1271,209830,209200,209060,207030,218430,211340,206590,213010,198450,212690,205900,,F,1562,331850,336860,340040,352760,348730,356500,342170,352620,337720,340650,332640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,523,123710,128530,126120,126070,129540,124150,131880,123420,124690,123510,124440,,G,941,205090,204970,207430,208100,207370,205680,203480,207790,208980,208620,200520,,G,1272,322460,347280,331450,333380,338800,334960,337480,335350,328660,329190,310600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H,483,135210,134500,137870,135580,136220,138700,131330,136190,130740,130320,133990,,H,581,218830,220060,211830,215640,215020,221340,213330,211440,201590,204280,207750,,H,992,330960,350880,349260,343670,351960,357480,339050,353960,313580,333550,313730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Background,538,,,,,,,,,,,,,Background,998.5,,,,,,,,,,,,,Background,1359.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
raw data - background,,,,,,,,,,,,,Average,raw data - background,,,,,,,,,,,,,Average,raw data - background,,,,,,,,,,,,,Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<>,1,2,3,4,5,6,7,8,9,10,11,12,,<>,1,2,3,4,5,6,7,8,9,10,11,12,,<>,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,121432,125082,127462,132862,133322,131542,130802,133832,131162,136332,131012,129132,,A,198871.5,209221.5,203761.5,217071.5,201231.5,202861.5,195641.5,198581.5,200751.5,195311.5,196271.5,201811.5,,A,291430.5,319160.5,316480.5,323310.5,320630.5,326760.5,332810.5,333540.5,305200.5,311610.5,314530.5,307440.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,127762,120512,137612,133472,123972,132672,132322,128572,135772,133762,132572,127592,128362,B,201871.5,213611.5,209401.5,209771.5,210451.5,202161.5,203501.5,209741.5,199691.5,209051.5,198441.5,200341.5,201076.5,B,323160.5,323640.5,320440.5,335060.5,332260.5,329880.5,321540.5,328540.5,333030.5,321910.5,314070.5,317110.5,312275.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,128652,128192,140202,135282,127812,137932,121542,132142,130662,132852,128452,125582,,C,205691.5,214671.5,205221.5,208091.5,198681.5,212871.5,194141.5,207141.5,209781.5,202441.5,195741.5,203521.5,,C,303510.5,327360.5,313780.5,333620.5,322290.5,327400.5,323350.5,325570.5,323140.5,307490.5,332090.5,321260.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,126702,128292,133022,135552,127422,132142,124412,127072,132262,131462,138552,133902,,D,204311.5,212391.5,208591.5,210761.5,211771.5,204191.5,201471.5,200351.5,202361.5,201101.5,208461.5,208331.5,,D,301490.5,330060.5,333640.5,336110.5,333320.5,345070.5,329160.5,329520.5,336240.5,318870.5,320220.5,315560.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,,118602,128902,129152,121712,126172,130332,125452,132142,126152,132552,126752,,E,,215211.5,217831.5,207301.5,212921.5,214181.5,205091.5,200791.5,207191.5,202871.5,218681.5,204041.5,,E,,340070.5,335130.5,343380.5,333250.5,327380.5,339600.5,340190.5,341950.5,336620.5,345730.5,315110.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,,126522,133042,132742,128662,133882,125542,131522,130352,130722,131362,126202,,F,,208831.5,208201.5,208061.5,206031.5,217431.5,210341.5,205591.5,212011.5,197451.5,211691.5,204901.5,,F,,330490.5,335500.5,338680.5,351400.5,347370.5,355140.5,340810.5,351260.5,336360.5,339290.5,331280.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,,123172,127992,125582,125532,129002,123612,131342,122882,124152,122972,123902,,G,,204091.5,203971.5,206431.5,207101.5,206371.5,204681.5,202481.5,206791.5,207981.5,207621.5,199521.5,,G,,321100.5,345920.5,330090.5,332020.5,337440.5,333600.5,336120.5,333990.5,327300.5,327830.5,309240.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H,,134672,133962,137332,135042,135682,138162,130792,135652,130202,129782,133452,,H,,217831.5,219061.5,210831.5,214641.5,214021.5,220341.5,212331.5,210441.5,200591.5,203281.5,206751.5,,H,,329600.5,349520.5,347900.5,342310.5,350600.5,356120.5,337690.5,352600.5,312220.5,332190.5,312370.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
convert to cel#,,,,,,,,,,,,,,convert to cel#,,,,,,,,,,,,,,convert to cel#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Osi, nM",1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,DMSO,,"Osi, nM",1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,DMSO,,"Osi, nM",1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,DMSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no Daco,4192,4318,4400,4586,4602,4541,4515,4620,4528,4706,4522,4457,,no Daco,6865,7222,7034,7493,6946,7002,6753,6855,6930,6742,6775,6966,,no Daco,10060,11017,10924,11160,11068,11279,11488,11513,10535,10756,10857,10612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no Daco,4410,4160,4750,4607,4279,4580,4568,4438,4687,4617,4576,4404,,no Daco,6968,7374,7228,7241,7264,6978,7025,7240,6893,7216,6850,6915,,no Daco,11155,11172,11061,11566,11469,11387,11099,11341,11496,11112,10841,10946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
with 4 nM Daco,4441,4425,4840,4670,4412,4761,4195,4561,4510,4586,4434,4335,,with 4 nM Daco,7100,7410,7084,7183,6858,7348,6701,7150,7241,6988,6757,7025,,with 4 nM Daco,10477,11300,10831,11516,11125,11301,11162,11238,11154,10614,11463,11089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
with 4 nM Daco,4374,4428,4592,4679,4398,4561,4295,4386,4565,4538,4783,4622,,with 4 nM Daco,7053,7331,7200,7275,7310,7048,6955,6916,6985,6942,7196,7191,,with 4 nM Daco,10407,11393,11517,11602,11506,11911,11362,11375,11607,11007,11054,10893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
with 10 nM Daco,0,4094,4450,4458,4201,4355,4499,4330,4561,4355,4576,4375,,with 10 nM Daco,0,7429,7519,7156,7350,7393,7079,6931,7152,7003,7549,7043,,with 10 nM Daco,0,11739,11568,11853,11503,11301,11723,11743,11804,11620,11934,10877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
with 10 nM Daco,0,4367,4592,4582,4441,4621,4334,4540,4500,4512,4534,4356,,with 10 nM Daco,0,7209,7187,7182,7112,7505,7261,7097,7318,6816,7307,7073,,with 10 nM Daco,0,11408,11581,11691,12130,11991,12259,11764,12125,11611,11712,11435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
with 250 nM Daco,0,4252,4418,4335,4333,4453,4267,4534,4242,4286,4245,4277,,with 250 nM Daco,0,7045,7041,7126,7149,7124,7065,6989,7138,7179,7167,6887,,with 250 nM Daco,0,11084,11941,11394,11461,11648,11515,11602,11529,11298,11316,10675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
with 250 nM Daco,0,4649,4624,4741,4661,4684,4769,4515,4683,4494,4480,4607,,with 250 nM Daco,0,7519,7562,7278,7409,7388,7606,7329,7264,6924,7017,7137,,with 250 nM Daco,0,11377,12065,12009,11816,12102,12293,11657,12171,10777,11467,10783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,HCC827R Osi titration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CTG/cell,,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,cell#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCC827R7775,28.9699314814815,,,,,,,,,,,,,,,,,,,,,,,,,,,Vehicle,10612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vehicle,10946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,250 nM Daco,11315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,250 nM Daco,11865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,333 nM Osi,11017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,333 nM Osi,11172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osi+ 4 nM Daco,11300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osi+ 4 nM Daco,11393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osi+ 10 nM Daco,11739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osi+ 10 nM Daco,11408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osi+ 250 nM Daco,11084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osi+ 250 nM Daco,11377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
